timestamp,series_id,commit,environment_id,network_profile,network_emulated,connection_type,downlink_mbps,rtt_ms,rpc_provider,rpc_status,rpc_error,browser,os,file_id,file_name,file_size_bytes,iteration,warmup,status,error,url_sign_ms,server_cdn_ms,client_fetch_ms,proof_fetch_ms,sha256_ms,offline_sha256_ms,rpc_ms,merkle_verify_ms,online_total_ms,offline_total_ms,proof_size_bytes,individual_verified,merkle_verified,notes
2026-08-10T11:28:02.524Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,8,false,success,,1.2081659995019436,671.4948749998584,11973.09999999404,225.10000002384186,8.099999994039536,8.400000005960464,48.98600000003353,0.09999999403953552,12030.185999988113,8.599999994039536,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:28:15.041Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,9,false,success,,2.267417000606656,4320.542458999902,15297.300000011921,230.39999997615814,11.299999982118607,11.199999988079071,54.88408300001174,0.09999999403953552,15363.484082994051,11.299999982118607,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:28:30.888Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,10,false,success,,0.7643750002607703,1641.8554579997435,13127.300000011921,252.5,8.199999988079071,8.700000017881393,46.286290999967605,0.19999998807907104,13181.786290999968,8.900000005960464,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:28:44.574Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,11,false,success,,0.9065829999744892,1055.0218329997733,12931.90000000596,249.90000000596046,6.199999988079071,12,56.97858300013468,0.09999999403953552,12995.078582994174,12.199999988079071,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:28:58.101Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,12,false,success,,1.0360420001670718,686.4172920007259,12412.699999988079,233.59999999403954,6.700000017881393,9,48.0431670001708,0.10000002384185791,12467.443167006131,9.100000023841858,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:29:11.058Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,13,false,success,,1.7904580002650619,805.8007089998573,14322.59999999404,242.2999999821186,7.4000000059604645,9.599999994039536,40.628250000067055,0.09999999403953552,14370.628250000067,9.699999988079071,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:29:25.947Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,14,false,success,,1.7722910000011325,649.5798749998212,15034.90000000596,239.40000000596046,7,7.299999982118607,50.77774999989197,0.09999999403953552,15092.677750005852,7.399999976158142,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:29:41.548Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,15,false,success,,0.8794579999521375,699.8016250003129,13567.59999999404,232.7000000178814,6.199999988079071,12,56.28087500017136,0.20000001788139343,13630.08087498229,12.200000017881393,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:29:55.698Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,16,false,success,,1.059417000040412,750.3903330005705,14074.59999999404,238.80000001192093,7.299999982118607,10.600000023841858,49.000541999936104,0.09999999403953552,14130.900541976094,10.800000011920929,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
2026-08-10T11:30:10.313Z,42238a19-0f63-419b-83f1-7f064bc880db,881d7d06b7a15e63d348079bfa26b21fd02e7eb6,macos15.7.7-node24,home-unrestricted,false,wifi,453.384,45.499,localhost-hardhat-31337,registered,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/151.0.0.0 Safari/537.36",MacIntel,6a79aa43cc080eb6502da98d,Robotic Arm v2,10133552,17,false,success,,0.8152499999850988,729.5119579993188,14415.799999982119,221.5,5.5999999940395355,5.699999988079071,49.982292000204325,0.09999999403953552,14471.382291976362,5.799999982118607,533,true,true,"Home Wi-Fi; networkQuality: uplink 23.832 Mbps, downlink 453.384 Mbps, idle latency 45.499 ms; interface en0; measured 2026-08-10."
